Datetime,Open,High,Low,Close,Adj Close,Volume
2024-05-08 15:01:00-04:00,182.74,182.78,182.73,182.77,182.77,61497
2024-05-08 15:02:00-04:00,182.77,182.8,182.77,182.79,182.79,124843
2024-05-08 15:03:00-04:00,182.78,182.79,182.75,182.76,182.76,37088
2024-05-08 15:04:00-04:00,182.76,182.79,182.76,182.79,182.79,65758
2024-05-08 15:05:00-04:00,182.79,182.79,182.68,182.71,182.71,124630
2024-05-08 15:06:00-04:00,182.71,182.74,182.68,182.74,182.74,70888
2024-05-08 15:07:00-04:00,182.74,182.8,182.73,182.73,182.73,99360
2024-05-08 15:08:00-04:00,182.72,182.74,182.71,182.71,182.71,59480
2024-05-08 15:09:00-04:00,182.71,182.73,182.71,182.73,182.73,37591
2024-05-08 15:10:00-04:00,182.73,182.73,182.61,182.66,182.66,82059
2024-05-08 15:11:00-04:00,182.66,182.73,182.65,182.68,182.68,62865
2024-05-08 15:12:00-04:00,182.68,182.68,182.64,182.68,182.68,65815
2024-05-08 15:13:00-04:00,182.68,182.73,182.67,182.73,182.73,65003
2024-05-08 15:14:00-04:00,182.72,182.76,182.69,182.69,182.69,107020
2024-05-08 15:15:00-04:00,182.67,182.73,182.66,182.71,182.71,35113
2024-05-08 15:16:00-04:00,182.71,182.74,182.7,182.72,182.72,75238
2024-05-08 15:17:00-04:00,182.73,182.85,182.73,182.84,182.84,96641
2024-05-08 15:18:00-04:00,182.84,182.88,182.83,182.86,182.86,92204
2024-05-08 15:19:00-04:00,182.86,182.86,182.82,182.85,182.85,63168
2024-05-08 15:20:00-04:00,182.85,182.87,182.84,182.86,182.86,72349
2024-05-08 15:21:00-04:00,182.86,182.91,182.86,182.91,182.91,64929
2024-05-08 15:22:00-04:00,182.91,182.92,182.86,182.88,182.88,60854
2024-05-08 15:23:00-04:00,182.88,182.92,182.87,182.91,182.91,98094
2024-05-08 15:24:00-04:00,182.91,182.92,182.87,182.9,182.9,237612
2024-05-08 15:25:00-04:00,182.9,182.9,182.85,182.87,182.87,78011
2024-05-08 15:26:00-04:00,182.87,182.88,182.85,182.87,182.87,78151
2024-05-08 15:27:00-04:00,182.87,182.88,182.82,182.87,182.87,55718
2024-05-08 15:28:00-04:00,182.88,182.92,182.86,182.91,182.91,76490
2024-05-08 15:29:00-04:00,182.91,182.91,182.87,182.89,182.89,66374
2024-05-08 15:30:00-04:00,182.9,182.92,182.86,182.91,182.91,97918
2024-05-08 15:31:00-04:00,182.92,182.97,182.91,182.95,182.95,192253
2024-05-08 15:32:00-04:00,182.95,183.0,182.95,182.96,182.96,134144
2024-05-08 15:33:00-04:00,182.96,182.96,182.93,182.95,182.95,69632
2024-05-08 15:34:00-04:00,182.95,182.96,182.89,182.9,182.9,115412
2024-05-08 15:35:00-04:00,182.9,182.93,182.86,182.93,182.93,84401
2024-05-08 15:36:00-04:00,182.92,182.96,182.9,182.95,182.95,67469
2024-05-08 15:37:00-04:00,182.96,182.96,182.91,182.96,182.96,88968
2024-05-08 15:38:00-04:00,182.96,182.96,182.9,182.9,182.9,68994
2024-05-08 15:39:00-04:00,182.91,182.95,182.9,182.95,182.95,86365
2024-05-08 15:40:00-04:00,182.95,182.95,182.91,182.94,182.94,130438
2024-05-08 15:41:00-04:00,182.93,183.0,182.92,182.98,182.98,200744
2024-05-08 15:42:00-04:00,182.98,183.04,182.92,182.92,182.92,409045
2024-05-08 15:43:00-04:00,182.92,182.94,182.87,182.91,182.91,139469
2024-05-08 15:44:00-04:00,182.91,182.91,182.86,182.91,182.91,79519
2024-05-08 15:45:00-04:00,182.9,182.91,182.82,182.83,182.83,128101
2024-05-08 15:46:00-04:00,182.83,182.83,182.75,182.76,182.76,116763
2024-05-08 15:47:00-04:00,182.76,182.79,182.72,182.79,182.79,133965
2024-05-08 15:48:00-04:00,182.77,182.79,182.69,182.77,182.77,124291
2024-05-08 15:49:00-04:00,182.76,182.84,182.76,182.79,182.79,115613
2024-05-08 15:50:00-04:00,182.79,182.98,182.78,182.97,182.97,237359
2024-05-08 15:51:00-04:00,182.96,182.98,182.74,182.77,182.77,348548
2024-05-08 15:52:00-04:00,182.79,182.85,182.72,182.85,182.85,177299
2024-05-08 15:53:00-04:00,182.85,182.88,182.81,182.86,182.86,146632
2024-05-08 15:54:00-04:00,182.87,183.05,182.82,182.91,182.91,372144
2024-05-08 15:55:00-04:00,182.91,182.96,182.73,182.93,182.93,252878
2024-05-08 15:56:00-04:00,182.93,182.93,182.81,182.84,182.84,172212
2024-05-08 15:57:00-04:00,182.84,182.88,182.8,182.85,182.85,215333
2024-05-08 15:58:00-04:00,182.85,182.89,182.82,182.82,182.82,186038
2024-05-08 15:59:00-04:00,182.82,182.83,182.68,182.74,182.74,528971
2024-05-09 09:30:00-04:00,182.68,182.72,182.4,182.68,182.68,1058210
2024-05-09 09:31:00-04:00,182.66,182.71,182.15,182.17,182.17,179851
2024-05-09 09:32:00-04:00,182.16,182.41,182.12,182.29,182.29,182959
2024-05-09 09:33:00-04:00,182.28,182.6,182.23,182.52,182.52,204467
2024-05-09 09:34:00-04:00,182.53,182.57,182.41,182.43,182.43,122116
2024-05-09 09:35:00-04:00,182.41,182.86,182.32,182.86,182.86,219243
2024-05-09 09:36:00-04:00,182.87,183.15,182.7,183.04,183.04,293605
2024-05-09 09:37:00-04:00,183.03,183.3,183.02,183.22,183.22,314915
2024-05-09 09:38:00-04:00,183.22,183.23,183.04,183.17,183.17,134235
2024-05-09 09:39:00-04:00,183.19,183.19,182.93,182.93,182.93,157912
2024-05-09 09:40:00-04:00,182.93,183.09,182.81,183.07,183.07,129080
2024-05-09 09:41:00-04:00,183.07,183.18,183.04,183.11,183.11,151455
2024-05-09 09:42:00-04:00,183.1,183.34,183.01,183.33,183.33,275648
2024-05-09 09:43:00-04:00,183.34,183.35,183.14,183.19,183.19,217548
2024-05-09 09:44:00-04:00,183.18,183.2,183.06,183.15,183.15,111706
2024-05-09 09:45:00-04:00,183.14,183.33,183.09,183.24,183.24,190674
2024-05-09 09:46:00-04:00,183.25,183.33,183.19,183.32,183.32,133938
2024-05-09 09:47:00-04:00,183.31,183.44,183.29,183.3,183.3,175356
2024-05-09 09:48:00-04:00,183.31,183.34,183.14,183.27,183.27,196327
2024-05-09 09:49:00-04:00,183.27,183.37,183.27,183.37,183.37,140410
2024-05-09 09:50:00-04:00,183.35,183.54,183.3,183.52,183.52,250928
2024-05-09 09:51:00-04:00,183.52,183.64,183.49,183.6,183.6,182372
2024-05-09 09:52:00-04:00,183.6,183.65,183.49,183.51,183.51,257456
2024-05-09 09:53:00-04:00,183.51,183.61,183.49,183.61,183.61,149807
2024-05-09 09:54:00-04:00,183.6,183.74,183.59,183.74,183.74,203205
2024-05-09 09:55:00-04:00,183.74,183.83,183.6,183.62,183.62,192345
2024-05-09 09:56:00-04:00,183.61,183.63,183.52,183.55,183.55,118332
2024-05-09 09:57:00-04:00,183.54,183.66,183.54,183.66,183.66,110855
2024-05-09 09:58:00-04:00,183.65,183.81,183.65,183.71,183.71,159265
2024-05-09 09:59:00-04:00,183.7,183.78,183.7,183.75,183.75,101577
2024-05-09 10:00:00-04:00,183.75,183.76,183.57,183.66,183.66,127854
2024-05-09 10:01:00-04:00,183.67,183.73,183.57,183.64,183.64,173688
2024-05-09 10:02:00-04:00,183.64,183.65,183.57,183.65,183.65,84848
2024-05-09 10:03:00-04:00,183.64,183.64,183.41,183.41,183.41,159013
2024-05-09 10:04:00-04:00,183.42,183.51,183.37,183.48,183.48,143379
2024-05-09 10:05:00-04:00,183.49,183.5,183.28,183.34,183.34,127085
2024-05-09 10:06:00-04:00,183.34,183.43,183.3,183.41,183.41,111240
2024-05-09 10:07:00-04:00,183.42,183.45,183.36,183.41,183.41,79974
2024-05-09 10:08:00-04:00,183.41,183.42,183.31,183.31,183.31,105175
2024-05-09 10:09:00-04:00,183.31,183.37,183.2,183.2,183.2,105736
2024-05-09 10:10:00-04:00,183.21,183.51,183.2,183.49,183.49,173944
